STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGVLG263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG263.jpg,Watchguard,WGVLG263,5091.00,6459.00
NWG-WGVXL333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL333.jpg,Watchguard,WGVXL333,21590.00,27390.00
NWG-WGM57201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57201.jpg,Watchguard,WGM57201,1604.00,1999.00
NWG-WGM67351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67351.jpg,Watchguard,WGM67351,14632.00,18228.00
NWG-WGWFC241,Subscriptions  Licensing,"WatchGuard 1-yr Secure Wi-Fi Renewal/Upgrade, 1 AP",https://www.leadersystems.com.au/Images/NWG-WGWFC241.jpg,Watchguard,WGWFC241,168.00,210.00
NWG-WGT15171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15171.jpg,Watchguard,WGT15171,137.00,171.00
NWG-WGT15331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15331.jpg,Watchguard,WGT15331,284.00,354.00
NWG-WGVLG261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG261.jpg,Watchguard,WGVLG261,2124.00,2695.00
NWG-WGVXL331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL331.jpg,Watchguard,WGVXL331,9284.00,11778.00
NWG-WGVXL201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL201.jpg,Watchguard,WGVXL201,3041.00,3858.00
NWG-WGM37351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37351.jpg,Watchguard,WGM37351,4172.00,5198.00
NWG-WGM37331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37331.jpg,Watchguard,WGM37331,2058.00,2565.00
NWG-WG561351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561351.jpg,Watchguard,WG561351,58386.00,78019.00
NWG-WGCSM141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM141.jpg,Watchguard,WGCSM141,460.00,574.00
NWG-WGCME353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME353.jpg,Watchguard,WGCME353,10776.00,13425.00
NWG-WGCME261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME261.jpg,Watchguard,WGCME261,1055.00,1314.00
NWG-WGCME171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME171.jpg,Watchguard,WGCME171,1070.00,1333.00
NWG-WGM67181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67181.jpg,Watchguard,WGM67181,2873.00,3579.00
NWG-WGT15201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15201.jpg,Watchguard,WGT15201,93.00,116.00
NWG-WGT16201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16201.jpg,Watchguard,WGT16201,119.00,148.00
NWG-WGT16151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16151.jpg,Watchguard,WGT16151,174.00,217.00
NWG-WGVXL203,Subscriptions  Licensing,WatchGuard Standard Support Renewal 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL203.jpg,Watchguard,WGVXL203,7079.00,8981.00
NWG-WGM37151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37151.jpg,Watchguard,WGM37151,821.00,1023.00
NWG-WGM47131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47131.jpg,Watchguard,WGM47131,1331.00,1658.00
NWG-WGM37141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37141.jpg,Watchguard,WGM37141,821.00,1023.00
NWG-WGM37181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37181.jpg,Watchguard,WGM37181,821.00,1023.00
NWG-WGT15351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15351.jpg,Watchguard,WGT15351,600.00,748.00
NWG-WGT16171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16171.jpg,Watchguard,WGT16171,174.00,217.00
NWG-WGM47151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47151.jpg,Watchguard,WGM47151,1331.00,1658.00
NWG-WGM57121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57121.jpg,Watchguard,WGM57121,2071.00,2580.00
NWG-WGCXL131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL131.jpg,Watchguard,WGCXL131,4521.00,5736.00
NWG-WGCXL151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL151.jpg,Watchguard,WGCXL151,4533.00,5752.00
NWG-WGVSM263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM263.jpg,Watchguard,WGVSM263,1056.00,1316.00
NWG-WGVSM173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM173.jpg,Watchguard,WGVSM173,1090.00,1383.00
NWG-WGVME101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME101.jpg,Watchguard,WGVME101,1070.00,1333.00
NWG-WGVME121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME121.jpg,Watchguard,WGVME121,1070.00,1333.00
NWG-WGVLG353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG353.jpg,Watchguard,WGVLG353,22333.00,28333.00
NWG-WGVLG333,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG333.jpg,Watchguard,WGVLG333,10541.00,13373.00
NWG-WGM47351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47351.jpg,Watchguard,WGM47351,6809.00,8483.00
NWG-WGM47111,Email Security,WatchGuard spamBlocker 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47111.jpg,Watchguard,WGM47111,1337.00,1666.00
NWG-WG35R351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T35-Rugged,https://www.leadersystems.com.au/Images/NWG-WG35R351.jpg,Watchguard,WG35R351,3035.00,3850.00
NWG-WGM57131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57131.jpg,Watchguard,WGM57131,2071.00,2580.00
NWG-WGM67121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67121.jpg,Watchguard,WGM67121,2873.00,3579.00
NWG-WGM27111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27111.jpg,Watchguard,WGM27111,628.00,783.00
NWG-WGCSM641,Firewalls  Network Security,WatchGuard Firebox Cloud Small with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM641.jpg,Watchguard,WGCSM641,2918.00,3951.00
NWG-WGCSM001,Firewalls  Network Security,WatchGuard Firebox Cloud Small with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCSM001.jpg,Watchguard,WGCSM001,1396.00,1891.00
NWG-WGCME031,Firewalls  Network Security,WatchGuard Firebox Cloud Medium with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME031.jpg,Watchguard,WGCME031,4405.00,5965.00
NWG-WGCLG643,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG643.jpg,Watchguard,WGCLG643,26529.00,36583.00
NWG-WGM47141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47141.jpg,Watchguard,WGM47141,1331.00,1658.00
NWG-WGM57101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57101.jpg,Watchguard,WGM57101,2071.00,2580.00
NWG-WGT15121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15121.jpg,Watchguard,WGT15121,137.00,171.00
NWG-WGT15141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15141.jpg,Watchguard,WGT15141,137.00,171.00
NWG-WGCLG141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG141.jpg,Watchguard,WGCLG141,2267.00,2876.00
NWG-WGCXL353,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL353.jpg,Watchguard,WGCXL353,45780.00,67782.00
NWG-WGCXL201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL201.jpg,Watchguard,WGCXL201,3041.00,3858.00
NWG-WGCXL261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL261.jpg,Watchguard,WGCXL261,4496.00,5705.00
NWG-WGVSM111,Email Security,WatchGuard spamBlocker 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM111.jpg,Watchguard,WGVSM111,460.00,574.00
NWG-WGVSM131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM131.jpg,Watchguard,WGVSM131,460.00,574.00
NWG-WGVME331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME331.jpg,Watchguard,WGVME331,2183.00,2720.00
NWG-WGVME201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME201.jpg,Watchguard,WGVME201,719.00,896.00
NWG-WGM57111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57111.jpg,Watchguard,WGM57111,2071.00,2580.00
NWG-WGM67101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67101.jpg,Watchguard,WGM67101,2873.00,3579.00
NWG-WGVXL263,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL263.jpg,Watchguard,WGVXL263,10448.00,13255.00
NWG-WGVXL173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL173.jpg,Watchguard,WGVXL173,10863.00,13782.00
NWG-WGVXL131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL131.jpg,Watchguard,WGVXL131,4521.00,5736.00
NWG-WGVXL151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL151.jpg,Watchguard,WGVXL151,4533.00,5752.00
NWG-WGM47121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47121.jpg,Watchguard,WGM47121,1331.00,1658.00
NWG-WGT16101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16101.jpg,Watchguard,WGT16101,174.00,217.00
NWG-WGT16121,Subscriptions  Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16121.jpg,Watchguard,WGT16121,174.00,217.00
NWG-WGT15111,Email Security,WatchGuard spamBlocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15111.jpg,Watchguard,WGT15111,137.00,171.00
NWG-WGT15131,Subscriptions  Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15131.jpg,Watchguard,WGT15131,137.00,171.00
NWG-WGM57151,Subscriptions  Licensing,WatchGuard Application Control 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57151.jpg,Watchguard,WGM57151,2071.00,2580.00
NWG-WGM67201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67201.jpg,Watchguard,WGM67201,2226.00,2774.00
NWG-WGM27141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27141.jpg,Watchguard,WGM27141,628.00,783.00
NWG-WGM27181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27181.jpg,Watchguard,WGM27181,628.00,783.00
NWG-WGCME673,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Medium with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME673.jpg,Watchguard,WGCME673,11373.00,15400.00
NWG-WGCLG671,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Large with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG671.jpg,Watchguard,WGCLG671,12262.00,16909.00
NWG-WGCXL001,Firewalls  Network Security,WatchGuard Firebox Cloud XLarge with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCXL001.jpg,Watchguard,WGCXL001,13885.00,19148.00
NWG-WGCXL063,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud XLarge with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL063.jpg,Watchguard,WGCXL063,25856.00,35656.00
NWG-WGVSM061,Firewalls  Network Security,Trade up to WatchGuard FireboxV Small with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM061.jpg,Watchguard,WGVSM061,1465.00,1984.00
NWG-WGVME643,Firewalls  Network Security,WatchGuard FireboxV Medium with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME643.jpg,Watchguard,WGVME643,12443.00,16849.00
NWG-WGVLG641,Firewalls  Network Security,WatchGuard FireboxV Large with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG641.jpg,Watchguard,WGVLG641,14558.00,20075.00
NWG-WGT16111,Email Security,WatchGuard spamBlocker 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16111.jpg,Watchguard,WGT16111,174.00,217.00
NWG-WGM27351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27351.jpg,Watchguard,WGM27351,3240.00,4036.00
NWG-WGM67261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67261.jpg,Watchguard,WGM67261,2842.00,3541.00
NWG-WGT15261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15261.jpg,Watchguard,WGT15261,146.00,182.00
NWG-WGVLG171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG171.jpg,Watchguard,WGVLG171,2267.00,2876.00
NWG-WGVLG181,Subscriptions  Licensing,WatchGuard Network Discovery 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG181.jpg,Watchguard,WGVLG181,2267.00,2876.00
NWG-WGVXL351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL351.jpg,Watchguard,WGVXL351,19682.00,24970.00
NWG-WGM37201,Subscriptions  Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37201.jpg,Watchguard,WGM37201,640.00,798.00
NWG-WGM37261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37261.jpg,Watchguard,WGM37261,811.00,1011.00
NWG-WGT15101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15101.jpg,Watchguard,WGT15101,137.00,171.00
NWG-WGT16141,Subscriptions  Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16141.jpg,Watchguard,WGT16141,174.00,217.00
NWG-WGCLG003,Firewalls  Network Security,WatchGuard Firebox Cloud Large with 3-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCLG003.jpg,Watchguard,WGCLG003,8814.00,12155.00
NWG-WGCXL033,Firewalls  Network Security,WatchGuard Firebox Cloud XLarge with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL033.jpg,Watchguard,WGCXL033,30016.00,41392.00
NWG-WGVSM031,Firewalls  Network Security,WatchGuard FireboxV Small with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM031.jpg,Watchguard,WGVSM031,1888.00,2557.00
NWG-WGVLG033,Firewalls  Network Security,WatchGuard FireboxV Large with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG033.jpg,Watchguard,WGVLG033,15048.00,20751.00
NWG-WGVXL671,Firewalls  Network Security,Trade up to WatchGuard FireboxV XLarge with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL671.jpg,Watchguard,WGVXL671,24443.00,33708.00
NWG-WGVXL061,Firewalls  Network Security,Trade up to WatchGuard FireboxV XLarge with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL061.jpg,Watchguard,WGVXL061,14581.00,20107.00
NWG-WG8602,Watchguard Accessories,WatchGuard 802.3at PoE+ Injector with AC cord (AU) for all APs,https://www.leadersystems.com.au/Images/NWG-WG8602.jpg,Watchguard,WG8602,85.00,103.00
NWG-WGM37101,Cloud  Server Security,WatchGuard WebBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37101.jpg,Watchguard,WGM37101,821.00,1023.00
NWG-WGM37111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37111.jpg,Watchguard,WGM37111,821.00,1023.00
NWG-WGT16351,Subscriptions  Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16351.jpg,Watchguard,WGT16351,745.00,929.00
NWG-WGT16331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16331.jpg,Watchguard,WGT16331,356.00,444.00
NWG-WGM27331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27331.jpg,Watchguard,WGM27331,1598.00,1991.00
NWG-WGCSM671,Firewalls  Network Security,Trade up to WatchGuard Firebox Cloud Small with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM671.jpg,Watchguard,WGCSM671,2460.00,3331.00
